committee_id,committee_name,Political Affiliation
C00740597,WARNOCK VICTORY FUND,D
C00740613,,R
C00740621,,R
C00740639,,R
C00740647,,D
C00740670,,R
C00740696,,R
C00740704,CARRIER GLOBAL CORPORATION POLITICAL ACTION COMMITTEE,R
C00740712,,D
C00740720,,R
C00740738,,R
C00740753,,R
C00740761,,R
C00740787,BATTLEGROUND WOMEN 2020,D
C00740795,,NNE
C00740803,ROADMAP FOR PROGRESS PAC,D
C00740811,,R
C00740837,,R
C00740845,ACTION TOGETHER PAC,D
C00740852,,NPA
C00740860,,NPA
C00740894,,R
C00740910,SWING NC,D
C00740951,,I
C00740969,,R
C00740977,,UN
C00740985,,UNK
C00741009,AMERICANS FOR TOMORROW'S FUTURE,D
C00741025,,D
C00741033,,D
C00741058,,D
C00741074,,R
C00741082,,I
C00741090,,R
C00741116,,D
C00741124,HARRINGTON FOR SENATE ELECTION CAMPAIGN FUND,L
C00741132,,R
C00741157,,D
C00741165,,R
C00741173,,D
C00741207,,D
C00741215,,R
C00741223,,O
C00741249,,D
C00741256,,R
C00741272,,I
C00741280,,I
C00741314,LOEFFLER VICTORY COMMITTEE,R
C00741322,KEEP PA GREAT,R
C00741330,,H
C00741371,ROOTED IN COMMUNITY LEADERSHIP PAC,D
C00741389,,D
C00741397,,D
C00741405,,H
C00741421,,I
C00741439,,H
C00741447,,D
C00741454,,D
C00741462,,D
C00741470,,D
C00741488,,NNE
C00741504,,G
C00741520,,W
C00741538,,R
C00741553,CARTWRIGHT VICTORY FUND,D
C00741561,,R
C00741579,,D
C00741587,,D
C00741595,,D
C00741603,,O
C00741611,MONTANANS FOR BULLOCK,D
C00741637,,D
C00741645,,R
C00741660,,R
C00741710,"NRA VICTORY FUND, INC.",R
C00741736,,D
C00741744,BARBARA BOLLIER VICTORY FUND 2020,D
C00741777,,D
C00741785,,D
C00741793,REFLECTING A DIVERSE AMERICA FUND,D
C00741801,,R
C00741835,,D
C00741843,STOVALL FOR SENATE,R
C00741850,,R
C00741868,,D
C00741876,,UN
C00741884,,D
C00741900,,R
C00741926,,D
C00741934,,R
C00741942,,H
C00741967,,I
C00741975,,D
C00741983,,D
C00741991,,D
C00742007,VAN ORDEN FOR CONGRESS,R
C00742015,,R
C00742031,,R
C00742056,,D
C00742072,,D
C00742080,"PLANNED PARENTHOOD ALLIANCE PAC , SERVING WA, AK, ID, HI, IN, KY",D
C00742098,,I
C00742106,,R
C00742114,,I
C00742148,,R
C00742155,,R
C00742163,,A
C00742171,,I
C00742189,,I
C00742197,,I
C00742205,SURJ PAC,D
C00742213,,R
C00742221,,R
C00742239,OTIS WORLDWIDE CORPORATION POLITICAL ACTION COMMITTEE,N
C00742247,,R
C00742254,GRAHAM-PERDUE VICTORY FUND,R
C00742270,,D
C00742288,,D
C00742304,,D
C00742312,,D
C00742320,,R
C00742346,GET AMERICA RIGHT: COMMUNITY IN ACTION - GARCIA PAC,R
C00742353,,I
C00742395,,D
C00742403,,R
C00742411,,W
C00742452,,D
C00742460,,D
C00742502,,R
C00742510,,R
C00742528,,R
